Timestamp,Sensor_ID,Voltage (V),Current (A),Power (kW),Frequency (Hz),Power_Factor,Location,Anomaly_Label
2024-05-19 16:19:00,S1,230.47667806116908,4.785190658218411,1.1028748467955185,49.976273519631896,0.9578890645479816,Zone5,0
2024-05-14 19:16:00,S1,233.7458458585227,5.645941108335732,1.3197152800353409,50.19648523558249,0.9458243894445686,Zone3,0
2024-05-17 14:05:00,S2,232.96207264847368,4.425193924583901,1.030902348542499,50.06820463493412,0.9454280824989152,Zone2,0
2024-05-16 00:51:00,S5,234.9948506327618,6.307181729667256,1.4821552284768411,50.14653493022878,0.9630051992057624,Zone3,0
2024-05-19 19:50:00,S1,232.7466252049221,6.2600270875918085,1.4570001783283908,50.08930713394325,0.9456571959089264,Zone2,0
2024-05-13 00:44:00,S3,239.87019561615867,6.066970779596161,1.45528546769925,49.8815195162245,0.9460065156115084,Zone3,0
2024-05-14 15:08:00,S2,235.7937562867677,6.029568154536477,1.4217345239452297,49.97554480797774,0.9700152880134664,Zone3,0
2024-05-18 02:35:00,S4,223.92634121886115,4.844227724778666,1.084750190440655,49.795590471748646,0.9717997857520216,Zone2,0
2024-05-17 20:16:00,S5,225.27116038000224,5.630586748401842,1.268408810432747,49.94735112263159,0.9380452876053696,Zone1,0
2024-05-16 06:19:00,S1,230.07450813514708,3.98843740715536,0.9176377746790908,49.86552469013152,0.9382649588912088,Zone5,0
2024-05-17 04:57:00,S5,233.7970392674844,4.940893421044042,1.1551662531762894,49.79830554204778,0.9654837387260052,Zone2,0
2024-05-13 02:39:00,S3,233.6464050805941,7.631879947978774,1.7831613138519122,50.0540425153855,0.9317195340936262,Zone5,0
2024-05-17 07:46:00,S3,231.3244625859012,5.124287085244652,1.185372956130093,49.992496149369614,0.937214126475274,Zone1,0
2024-05-13 21:36:00,S3,231.9214961766087,6.472087448444873,1.5010162044291848,50.24746234603802,0.9717030172040464,Zone2,0
2024-05-19 10:58:00,S4,231.51504935156564,4.539693557931799,1.051007378105565,49.772183508078655,0.9471865163405018,Zone2,0
2024-05-16 08:29:00,S1,229.2360482936901,5.3620614822643935,1.2291777849020964,50.00989753173114,0.92183409034602,Zone3,0
2024-05-17 05:00:00,S4,225.82239210065703,3.740981938198919,0.8447974900894324,49.93419839537952,0.9511106655583604,Zone5,0
2024-05-19 18:58:00,S4,232.17160779692065,3.9153316675600687,0.9090288483156196,50.64979695281897,0.9311361100009666,Zone1,1
2024-05-19 15:49:00,S3,233.9013515111831,3.630096103921477,0.8490843848227136,49.81897191102319,0.990014653051887,Zone5,0
2024-05-17 17:49:00,S2,230.6251746348095,3.5008569876899367,0.8073857541574848,50.21264280912288,0.9297590839736446,Zone1,0
2024-05-16 00:57:00,S4,223.56544053035225,4.552282291378722,1.0177329958906054,49.88314964303838,0.931616868505618,Zone1,0
2024-05-19 04:13:00,S1,232.10789641993,7.182909420844638,1.6672099958471465,49.80443820603111,0.8779638507068721,Zone5,0
2024-05-19 01:18:00,S5,223.7059893539368,4.808647748971431,1.075723302138235,50.04294131701317,0.9560326107150072,Zone2,0
2024-05-17 19:58:00,S2,227.9150422462162,4.574600889222479,1.0426203549267197,50.00145617683576,0.3228152117332905,Zone2,1
2024-05-18 17:27:00,S5,273.77541429583505,6.138020193833159,1.680439021522875,47.94037956850882,0.4527757816032145,Zone1,0
2024-05-18 04:15:00,S3,232.1311422387664,3.7465240986438144,0.8696849184432535,49.94736205413114,0.549903751041186,Zone1,1
2024-05-14 11:56:00,S4,233.5687538048309,5.464196366258565,1.2762655358118986,49.932273178877246,0.9367293198493896,Zone2,0
2024-05-13 00:48:00,S1,229.2372995717016,5.261415377412591,1.2061126530430872,50.2462608267206,0.911901754562733,Zone3,0
2024-05-17 14:14:00,S2,229.93355968059032,6.601055179567698,1.517804115085999,50.06461830395299,0.9364373739467828,Zone3,0
2024-05-16 09:00:00,S4,224.1686000822442,4.708442947167769,1.055485064033715,50.21928900126445,0.9498384666988476,Zone3,0
2024-05-16 04:57:00,S5,182.7549744392604,4.779214602636285,0.8734252425445345,47.941917370694966,0.4681020236526764,Zone1,0
2024-05-19 21:36:00,S5,228.4155812485305,3.931425302864911,0.8979987956890687,49.95752890824473,0.9691367502781032,Zone4,0
2024-05-16 03:25:00,S5,234.167618142766,5.172865547078148,1.211317604132066,50.096044553210135,0.949688878635758,Zone5,0
2024-05-16 19:35:00,S3,235.04598044849223,5.282770034972886,1.2416938623541178,49.92081477277255,0.9651238776624,Zone2,0
2024-05-15 18:33:00,S3,230.07515731856407,4.974002592348366,1.1443944289374963,50.10282872407917,0.9670812252438912,Zone5,1
2024-05-18 17:42:00,S4,229.3704292775793,4.491975440924557,1.0303263351892091,49.98875282234115,0.9454347245402356,Zone1,0
2024-05-13 21:10:00,S5,130.00319354772483,4.646750291074302,0.8372364885509344,51.89412291696964,0.3492711840222493,Zone1,1
2024-05-17 13:25:00,S4,227.2974252464398,5.0917455226583686,1.1573406473103351,50.12912357921241,0.9559558997118708,Zone4,0
2024-05-15 12:08:00,S1,228.15544917429312,4.1287754240086,0.9420026114044648,49.988674737598366,0.929754653382338,Zone2,0
2024-05-15 19:35:00,S4,232.33989165551387,4.136326410732546,0.9610336301214404,49.95290541575974,0.9802090556072768,Zone5,0
2024-05-14 18:43:00,S5,228.3541211134523,7.286885393974504,1.6639903097955004,49.96340628833664,0.9222753779718934,Zone4,1
2024-05-13 20:44:00,S2,271.22916355814993,5.181052609800085,1.405252565706847,47.933073622233934,0.4815794906893313,Zone2,0
2024-05-15 07:45:00,S5,234.3759602488441,5.446530323933187,1.2765357746962889,50.02579635764267,0.9665996907042886,Zone4,0
2024-05-19 04:55:00,S3,235.33133443294304,5.934810977012122,1.396646986827541,50.00282561529959,0.9602605900650144,Zone5,0
2024-05-18 09:49:00,S2,227.0377389312648,6.42918252733144,1.4596670641817246,49.92228467335394,0.5881285590227294,Zone4,1
2024-05-18 04:32:00,S2,232.75856499746703,4.87042389879496,1.1336328776128837,49.91002375307183,0.9528548159369644,Zone3,0
2024-05-13 12:54:00,S2,227.555795464141,6.580392561400516,1.4974064637758109,49.94155631256529,0.9468552257425864,Zone5,1
2024-05-18 14:54:00,S1,225.62205635294407,4.48076452390016,1.0109593059156745,50.01662282927017,0.9388913619386456,Zone1,0
2024-05-17 17:00:00,S4,235.46847275107567,4.302012752455525,1.0129883725763542,50.03300576691474,0.9578947918787194,Zone4,1
2024-05-15 06:51:00,S2,224.74993040230208,4.955690541632412,1.113791104327231,49.84666155851672,0.9731512169024756,Zone4,1
2024-05-16 16:35:00,S2,178.69884960236433,5.272535826795297,0.9421960867355704,51.8748986591211,0.5393190303560467,Zone3,0
2024-05-19 08:16:00,S2,229.3664561193854,3.44808843356164,0.7908758243922761,49.89230361092221,0.9871487439301156,Zone5,0
2024-05-15 06:31:00,S2,232.0929939313546,4.777725518716836,1.1088766198212248,50.006164183409226,0.949122346018292,Zone3,1
2024-05-19 04:37:00,S4,228.6316014704421,6.37305709132302,1.4570822490517397,50.24826162630592,0.9342172826480292,Zone1,0
2024-05-13 10:18:00,S1,236.85419566559776,3.3269089918600345,0.7879923533196531,49.89234864752834,0.9587555861120168,Zone5,0
2024-05-13 04:48:00,S2,227.6217465931168,4.894589042684186,1.1141149067513056,49.88431712951112,0.9166484842396976,Zone5,0
2024-05-19 07:41:00,S4,226.01770596616709,5.109633607987312,1.1548676664049218,50.009335193039504,0.952821560497276,Zone3,0
2024-05-15 21:10:00,S3,230.0012108724657,5.6421390567919225,1.297698814972974,50.11780567221824,0.348697218527643,Zone3,0
2024-05-13 20:58:00,S5,230.6452282654618,5.518275796265064,1.2727639806613285,49.904121215219966,0.9539378842584404,Zone3,0
2024-05-13 09:27:00,S1,227.36730464646865,5.99088434994393,1.3621312270954626,49.99177209998956,0.9484216776763692,Zone5,0
2024-05-17 16:27:00,S3,222.0153057467673,4.168831329481898,0.9255443622216258,49.8749553121265,0.9518720143068824,Zone2,0
2024-05-19 22:08:00,S5,229.3279651226405,3.679134283140835,0.8437283785656325,50.06743190992453,0.9537160450131148,Zone2,0
2024-05-15 09:22:00,S2,227.60562594909445,6.062012989322223,1.379748260946226,50.06183345578612,0.9724631678081944,Zone4,0
2024-05-18 12:53:00,S1,225.1992758738625,2.183347459239616,0.4916882668017989,49.97609885017706,0.9537731582195704,Zone3,0
2024-05-18 04:41:00,S5,229.18925068837547,3.982583281488488,0.912765278088398,49.96021057960903,0.9769905203852626,Zone2,0
2024-05-15 05:01:00,S4,229.3040917335869,2.622587518743529,0.6013700489773263,50.11682481511531,0.9680351802466064,Zone2,0
2024-05-16 06:01:00,S5,227.73320932290216,5.359177084112569,1.220462596694708,49.87990931307796,0.4961807350634387,Zone1,1
2024-05-13 07:40:00,S5,180.00106419184158,5.419129684456891,1.2797425500513484,49.86237705158459,0.948193736426705,Zone1,1
2024-05-18 10:21:00,S1,224.32944029960208,5.22640727963652,1.1724370198186265,49.31872288650768,0.9680673659752416,Zone5,1
2024-05-19 01:24:00,S3,228.5054158573628,5.715183506596223,1.3059503838759108,49.92388141931736,0.944994566067376,Zone1,0
2024-05-16 17:03:00,S2,229.4593900773804,4.304340082450871,0.9876712500047982,49.86691300803548,0.9686454771942752,Zone5,0
2024-05-15 01:57:00,S5,234.9170909415376,4.888693622927972,1.1484376844026851,50.11787995232172,0.9550074438530416,Zone4,1
2024-05-18 20:43:00,S2,230.46466439635304,5.965538046487218,1.374845723827352,49.79410173017309,0.9256299889353344,Zone1,0
2024-05-15 03:38:00,S2,232.0774235105793,4.554566057454487,1.0570119558227746,50.05102502869708,0.9376690117103648,Zone5,0
2024-05-15 08:18:00,S3,232.50852647357527,5.989683240182257,1.3926524242182463,50.00619675509033,0.9620624627525728,Zone5,0
2024-05-13 08:52:00,S3,232.6053129371947,5.226115904716306,1.2156223254625869,49.8906790455763,0.9624955022453328,Zone2,0
2024-05-13 05:58:00,S1,230.3670006623688,3.868088202260485,0.8910798774522422,49.98090105796239,0.953889345745396,Zone1,0
2024-05-13 14:44:00,S4,227.9280634401686,5.472798239315727,1.2474043042859984,49.90801907106795,0.980880687563926,Zone4,0
2024-05-16 08:32:00,S2,225.559177228634,3.098708101851411,0.6989420499253064,50.04394667350832,0.9411749067471076,Zone1,0
2024-05-19 07:38:00,S3,229.3735924615644,4.159110806306456,0.9539901870882252,50.06981307889163,0.9689540881841164,Zone3,0
2024-05-15 16:40:00,S1,280.01341835269875,7.353834984982337,2.0591724721465714,49.27866101356728,0.3801147869876317,Zone2,1
2024-05-17 18:36:00,S5,184.26525958799056,6.057629490049317,1.1162106704718042,49.9111347674633,0.9545677532027425,Zone1,0
2024-05-19 09:30:00,S1,226.951116488118,2.6869421496053234,0.6098045207919119,49.99793549696776,0.9337557397992864,Zone1,0
2024-05-13 22:19:00,S1,233.73904754168183,5.859591951888259,1.369615441817266,49.92276161424281,0.9928519229525316,Zone5,0
2024-05-18 10:11:00,S1,236.8408686184643,4.7678742568167145,1.1292274804480855,49.99958351285728,0.9652739153271204,Zone4,1
2024-05-14 23:16:00,S2,278.8278230358033,3.67834133990255,1.025623908187628,49.84523856290858,0.9707009021525712,Zone1,0
2024-05-19 12:16:00,S3,221.1624176838517,5.2690980646587136,1.1653264669932253,50.091991589852185,0.9226075375991026,Zone1,0
2024-05-19 14:23:00,S1,224.4277208610017,6.158978328503495,1.3822454690983417,50.14506007486212,0.9209176826285896,Zone3,0
2024-05-18 11:09:00,S4,230.28530022417127,5.729524960742664,1.3194253757265073,49.981565562775245,0.9279626713080652,Zone1,0
2024-05-18 04:29:00,S2,235.201679018392,6.848402390808255,1.6107557409116715,50.18058011635349,0.5830630719051927,Zone1,1
2024-05-15 08:02:00,S5,225.3941279879617,4.616767662187783,1.040592321341836,49.96290033933162,0.9087797672983507,Zone4,0
2024-05-17 12:20:00,S3,232.6360303228818,5.154283288139892,1.199072003312435,50.11226054010029,0.9309890881655118,Zone1,0
2024-05-16 23:05:00,S1,233.66446636885885,5.208356869839864,1.217007928649712,50.0343280661148,0.96426538075804,Zone4,0
2024-05-15 12:17:00,S4,231.42996417635604,4.868349993994609,1.1266820647081357,50.22683806313034,0.5051432119788795,Zone3,1
2024-05-15 08:58:00,S5,177.7886433055667,5.428364137663306,0.9651014954037516,48.03758042771998,0.3711784140336627,Zone5,0
2024-05-13 19:15:00,S2,229.72982093310696,5.304666380877735,1.2186400577889147,49.98140405355117,0.3223500687165905,Zone4,0
2024-05-16 11:17:00,S2,232.62935833661004,4.950070333995025,1.1515316855183515,49.78278163438547,0.966103711016699,Zone1,0
2024-05-13 17:31:00,S5,223.6436574651992,5.073698280481978,1.134700440321882,49.74543475865408,0.9266307920660212,Zone3,0
2024-05-14 00:40:00,S3,227.83779338990217,3.743613245568119,0.8529365811754501,50.03077242296164,0.946444456577236,Zone3,1
2024-05-14 08:41:00,S4,234.5834905340249,4.789353936549773,1.1235033638387188,49.886531548997056,0.9820365364155852,Zone5,0
2024-05-19 12:36:00,S4,291.6365919502889,4.25357586379143,1.0067664714186333,50.04693035879735,0.9776410389625289,Zone1,1
2024-05-14 15:49:00,S5,230.7345820994671,5.631342946687764,1.299345561462783,51.66881992045056,0.9482332841119192,Zone4,1
2024-05-13 10:01:00,S2,225.52146659324967,5.623603491003835,1.2682433068301036,50.070435580801934,0.9841155195509192,Zone4,0
2024-05-13 13:41:00,S5,233.26119610644184,6.743665290214178,1.5730354317368545,50.1087341758867,0.9712936221641282,Zone1,0
2024-05-15 02:29:00,S1,235.5324095285284,3.030450587122042,0.7137693287419982,50.19482184649391,0.9666741458434982,Zone5,0
2024-05-17 11:24:00,S5,226.6939532180331,4.866202163328003,1.1031386055629695,50.03081575718008,0.9386444862691088,Zone3,0
2024-05-15 12:32:00,S1,227.99994454108256,2.414736456426372,0.550559778146543,49.97529099115024,0.9582463727450472,Zone3,0
2024-05-18 15:06:00,S2,231.70489112914407,5.70958632835922,1.3229390786049224,49.94384329239733,0.964264713661455,Zone2,0
2024-05-14 17:32:00,S2,226.76019346151247,4.578079179467824,1.038126120418246,50.01701409083093,0.987418333167064,Zone2,0
2024-05-13 01:50:00,S5,226.53594574522225,5.342708719080525,1.2103155725181516,49.847487127132496,0.6133049134709823,Zone5,1
2024-05-18 08:34:00,S4,234.5955382187291,5.494873382457419,1.2890727786013667,50.13869188321223,0.9600029280813684,Zone5,0
2024-05-15 19:53:00,S4,233.3411190693857,4.916746359664556,1.1472790977444558,49.86617657135677,0.9767222347790318,Zone3,0
2024-05-14 00:07:00,S5,229.5243143142661,4.416168273501058,1.013617994871747,49.916752168680254,0.9294957900430472,Zone5,0
2024-05-17 16:24:00,S1,240.03869822490856,3.609136154509653,0.8663323442449496,50.145553138330776,0.9346651077224396,Zone2,0
2024-05-14 22:28:00,S5,227.78638135563503,5.877055767446212,1.3387132662918373,50.13047569808944,0.9512273715394708,Zone4,0
2024-05-14 14:14:00,S3,225.48697358117352,4.602872030792502,1.0378876840048314,49.96454691427815,0.9712412922898976,Zone1,0
2024-05-14 17:37:00,S1,238.6161636882177,7.256213958003636,1.731449937559726,49.91561084783824,0.9393474993579576,Zone3,0
2024-05-16 00:30:00,S3,228.8266295574084,4.578772372301078,1.0477450494642346,50.02896631872452,0.9398517805232076,Zone2,0
2024-05-18 17:34:00,S2,233.1646688238723,5.666871962279208,1.3213143243521188,49.95511032894765,0.9008603975527192,Zone3,1
2024-05-14 07:05:00,S5,234.89733117063344,3.460941923850461,0.812966021249031,50.03007628202744,0.9327878944479986,Zone2,0
2024-05-14 19:50:00,S5,228.6762024864222,5.792637113328823,1.324638257457946,50.08521559039794,0.9284721870862792,Zone1,0
2024-05-14 00:38:00,S1,237.26017777564545,5.021777645797311,1.1914678569916324,50.01312572507984,0.9677457714875374,Zone3,0
2024-05-18 01:19:00,S3,232.5027034183408,5.430963041238261,1.2627135892529893,50.00830275065288,0.940870287081489,Zone5,0
2024-05-15 12:14:00,S4,237.2350791007658,4.8115402128994464,1.1414661230037155,49.96071287803253,0.9299412461476846,Zone4,0
2024-05-16 04:48:00,S3,228.60951200484823,5.244533678910788,1.1989502850287868,50.23077838874316,0.950622649508382,Zone1,0
2024-05-18 09:48:00,S4,224.89413892182475,4.451106995401323,1.0010278749796913,50.08997109335491,0.9791327725324545,Zone1,0
2024-05-17 00:05:00,S2,238.27993292053023,4.5663609239592695,1.0880721746519453,50.070593608772896,0.9264449306571942,Zone2,0
2024-05-15 19:34:00,S1,225.4651204704429,5.708085261019834,1.2869741310313965,49.99090698342373,0.9546398176343532,Zone3,0
2024-05-19 17:07:00,S3,231.47772350591987,4.9784862561910135,1.1524086650886056,49.86605673751763,0.9861915521919988,Zone4,0
2024-05-14 09:44:00,S1,228.71326620954872,5.225563637158044,1.1951557272402653,50.0548343532788,0.9546713521921592,Zone4,0
2024-05-17 15:56:00,S3,232.6422432751508,4.013484528827359,0.9337060441365084,49.99312743918991,0.9341239050321704,Zone1,0
2024-05-16 15:55:00,S2,224.4966647651955,7.616436544401673,1.7098646016139265,49.991812867309015,0.9400161626710072,Zone5,0
2024-05-16 21:40:00,S2,238.80344020201213,4.803580750895138,1.1471116086019235,49.8351843045171,0.9684565517920788,Zone1,0
2024-05-16 03:41:00,S5,230.0220077801881,6.135169543436543,1.4112240164531338,49.95820671859841,0.9372267392546368,Zone1,0
2024-05-17 11:31:00,S3,231.8709541911568,3.247946997916048,0.7531045695690971,50.08777781023053,0.9423427142006572,Zone3,0
2024-05-19 20:19:00,S2,229.467798270349,3.97383227237478,0.9118665422374984,49.98720877187338,0.925479017973918,Zone2,0
2024-05-13 04:15:00,S1,169.45926922768584,3.167348263913674,0.7421111504413896,49.82317169261033,0.9679067384484304,Zone4,1
2024-05-19 15:12:00,S1,229.6655642610069,6.282678732550482,1.4429149561818342,50.01983078855099,0.959386317393048,Zone3,0
2024-05-18 11:08:00,S2,234.8083934470441,4.885387101263853,1.1471298966146772,49.93279878292496,0.9483997921458328,Zone4,0
2024-05-19 10:44:00,S3,230.80537450016945,5.315555362823036,1.226858746192755,50.00524230760296,0.9291311042732888,Zone2,0
2024-05-13 10:55:00,S3,227.8891173770457,5.564223176135507,1.268025908498423,50.11120729317688,0.9524511163202294,Zone3,0
2024-05-17 23:06:00,S5,229.55796966190408,4.712229338297542,1.0817297994808417,50.04646908914501,0.986091976529295,Zone2,0
2024-05-18 06:24:00,S1,234.43113121712528,2.8579501640149174,0.6699924899121857,49.92059293386485,0.9762259933598224,Zone3,0
2024-05-15 20:22:00,S5,225.63922814155148,5.76630107221741,1.3011037231669371,49.79100034328468,0.9261288759290556,Zone3,1
2024-05-17 18:34:00,S2,225.00061118992585,5.4714469232205145,1.231078901817855,49.91924578057366,0.9507230589848096,Zone1,0
2024-05-18 09:22:00,S2,161.69370315458704,4.089781893209791,0.9196397817757976,50.09665738046439,0.952175365086478,Zone1,1
2024-05-14 15:18:00,S2,227.9507058131205,5.197436447437211,1.18475930661215,50.1389943817212,0.965218182762772,Zone4,0
2024-05-18 09:26:00,S1,231.38732954228823,4.16142235989211,0.9629004069530024,49.996163068337815,0.9928462262514942,Zone1,0
2024-05-15 13:41:00,S2,226.8763095233797,5.6584551996095005,1.2837694332907823,49.90963044942234,0.9516877425030822,Zone4,0
2024-05-14 23:49:00,S2,227.9828737190068,4.879075500147708,1.1123456536156748,49.935849937411085,0.926009934192772,Zone1,0
2024-05-13 18:24:00,S2,226.0974368164036,3.690650471421251,0.8344466117735965,50.06496717111447,0.9414118071833184,Zone1,0
2024-05-15 03:42:00,S1,226.3602367445711,5.626534229963482,1.2736236203459668,50.04714640469588,0.9849559926796247,Zone3,0
2024-05-13 23:02:00,S4,226.6189458965709,3.657771959473436,0.8289204257859049,49.97812847898063,0.923238778240672,Zone1,0
2024-05-15 05:14:00,S3,230.6209939984633,4.427190462664528,1.0210030651202102,50.00279371813134,0.9107050195727232,Zone1,0
2024-05-14 02:37:00,S5,229.3439822306347,5.8587730302821495,1.3436743377503513,50.16003716140772,0.6711064082765374,Zone2,1
2024-05-16 02:20:00,S5,234.15351076715385,4.052669528062753,0.9489467979749582,50.10238571784346,0.9338390720153812,Zone1,0
2024-05-13 00:03:00,S1,230.63939012088431,3.398872977253955,0.7839139905722065,49.93479547532668,0.9561664367702988,Zone1,0
2024-05-14 23:21:00,S3,230.51363119484344,4.79086198591114,1.1043589929257158,50.052566342699976,0.9459545108277898,Zone3,0
2024-05-15 10:28:00,S5,223.56141955406136,5.60507237945,1.2530779378531025,49.88823196782312,0.5542958100864662,Zone4,1
2024-05-14 02:55:00,S4,229.08727969675223,4.252829225209381,0.9742690782180636,49.89958838572392,0.6034883359044031,Zone4,1
2024-05-19 07:06:00,S3,220.8457046203523,4.993436786240094,1.1027790655343812,50.13464081033544,0.9719554167425568,Zone2,0
2024-05-15 18:05:00,S1,232.53852076880565,5.116722687593069,1.1898351249570798,49.06127853270424,0.9713050189570596,Zone5,1
2024-05-19 10:46:00,S5,214.8116681681564,5.871373589162932,1.2612395551265447,50.07266581344542,0.9038661107420296,Zone3,0
2024-05-14 19:28:00,S2,233.447252724726,4.706072415436647,1.0986196765073004,50.18166647675268,0.941162454250472,Zone5,0
2024-05-19 06:25:00,S4,175.89307489357248,4.955766868577984,0.8716850729698725,48.01949369755313,0.5810974057915028,Zone2,0
2024-05-16 12:07:00,S2,227.8078844175212,4.66421984811271,1.0625460560567686,50.10787251872753,0.9591309808104496,Zone4,0
2024-05-14 12:52:00,S3,227.5214755357748,3.369612517703482,0.7666592120117133,50.06620618690263,0.9838351823517704,Zone3,0
2024-05-16 09:06:00,S3,224.58549157407168,5.595200154522425,1.2566007771587409,50.08050095439423,0.9599613501277467,Zone3,0
2024-05-15 06:20:00,S2,228.6376415905721,6.317405521793838,1.4443966994742008,50.01360400792088,0.923073012069477,Zone4,0
2024-05-18 02:33:00,S3,276.63976176361444,5.739801484870637,1.3356186856852297,49.97364459959047,0.9281688217121016,Zone4,1
2024-05-13 13:44:00,S5,227.940555755961,6.476717715605647,1.4763066355696293,50.10289445436366,0.9692092372636176,Zone1,0
2024-05-15 00:36:00,S1,233.4462841355948,5.338419747737447,1.2462342532653865,50.1553376990012,0.9341320122045425,Zone5,0
2024-05-15 02:31:00,S1,238.9770974126869,4.63475016037328,1.1075991405589916,50.00446443484607,0.9486684343550972,Zone1,0
2024-05-17 20:41:00,S5,231.3804906142488,5.829315040876343,1.3487897741029875,49.29493417636954,0.9292379941331056,Zone1,1
2024-05-16 03:54:00,S2,231.8590822737952,6.468031839766812,1.4996719264860203,50.00998064175997,0.9511835734130546,Zone4,1
2024-05-16 12:51:00,S3,228.69868330222508,5.121411149502405,1.171259986540535,50.07684821420562,0.9264871234270028,Zone2,0
2024-05-17 11:07:00,S1,223.98208998173783,5.273934403402308,1.1812668501006385,50.197740133032646,0.909096854073386,Zone1,0
2024-05-16 03:31:00,S1,235.65301022576617,2.8760234240118385,0.6777435773482048,50.143518381224766,0.9328530147931052,Zone3,0
2024-05-15 21:18:00,S1,223.82136459517992,5.664561460633841,1.2678498759523318,50.1827854308507,0.9450209446728616,Zone1,0
2024-05-19 15:36:00,S4,229.98680974468576,4.850984028872633,1.1156623409228394,49.85005964187103,0.5363666920144216,Zone2,0
2024-05-17 13:22:00,S5,227.1778327852849,1.8533406955260687,0.4210379226223851,49.88933220441019,0.9502618618819784,Zone1,0
2024-05-15 10:36:00,S4,233.9447913071804,4.333347876668908,1.0137641646687208,49.886381347073055,0.9463763505179774,Zone2,0
2024-05-14 16:03:00,S2,227.5219152850652,5.486672770068205,1.2483382971883323,50.01802756605103,0.9622036666993736,Zone2,0
2024-05-13 13:03:00,S3,229.6656639829976,3.863297587090133,0.887266805502968,49.88753001498337,0.9794406251161556,Zone1,0
2024-05-13 02:22:00,S4,235.00555341932187,3.843989466147738,0.9033588718300928,49.91453194768799,0.9339802670939076,Zone5,0
2024-05-14 12:20:00,S2,232.71408829400204,4.855873105515293,1.1300300826213558,50.110983957301386,0.9664664307522932,Zone5,0
2024-05-15 11:22:00,S3,231.01656705359767,5.667816258764412,1.3093594547903198,50.11611709071381,0.9218846834631071,Zone2,0
2024-05-13 14:07:00,S2,222.6432639643056,4.286134336427738,0.9542789384517544,51.95982572150559,0.929906603525306,Zone5,0
2024-05-17 04:21:00,S1,222.9674107343943,3.9698493572193208,0.8851470321847914,49.90895397186401,0.9684227624835152,Zone2,0
2024-05-19 16:07:00,S2,228.5528454398462,5.5445705474734615,1.2672273753670256,50.02375814862391,0.9775174495933756,Zone4,0
2024-05-14 19:33:00,S1,229.7496775841124,4.900864831576896,1.125972114938107,49.824407449361935,0.9492211716731044,Zone3,0
2024-05-19 22:14:00,S3,228.42849021030003,6.491436071232696,1.4828289410483664,50.07715549042854,0.9719480620999226,Zone5,0
2024-05-14 10:27:00,S1,232.5426504794543,3.500163142130717,0.8139372141815719,50.00453120512291,0.9474712413437548,Zone2,1
2024-05-13 22:09:00,S2,242.4051382314224,6.623319470888565,1.605526671891614,50.03595432656343,0.960306362145078,Zone2,0
